region;province;property_id;property_type;postal_code;city_name;address;price;bedroom_count;livable_surface;total_surface;build_year;garage;peb_category
Flandre;East_Flanders_gent;LO0BN;House;3012;Wilsele;Korte Holsbeeksesteenweg 96;460000.0;3.0;160.0;1304.0;1972.0;1;710
Flandre;East_Flanders_gent;LOH22;House;3800;Zepperen;Zepperen-Dorp 37;845000.0;4.0;320.0;901.0;2017.0;0;78
Flandre;East_Flanders_gent;LNYXV;House;2170;Merksem;Annuntiatenstraat 22;259000.0;3.0;112.0;101.5;1935.0;0;386
Flandre;East_Flanders_gent;LA0GJ;Appartment;8800;Roeselare;Westlaan 13;299000.0;;203.0;203.0;1990.0;0;
Flandre;East_Flanders_gent;LOGPH;Appartment;8370;Blankenberge;Rogierlaan 21 / B1;109000.0;1.0;37.0;37.0;1938.0;0;509
Flandre;East_Flanders_gent;LOG6L;Appartment;3272;Testelt;Voort 1;950000.0;;710.0;710.0;2000.0;0;164
Flandre;East_Flanders_gent;LOW10;House;3690;Zutendaal;huis 704;219000.0;3.0;110.0;110.0;2008.0;0;202
Flandre;East_Flanders_gent;LO044;House;3583;Paal;Wolfstraat 37;299000.0;3.0;200.0;895.0;1967.0;0;377
Flandre;East_Flanders_gent;LOHIM;House;3920;Lommel;Karrestraat 81;525000.0;3.0;282.0;796.0;2008.0;0;210
Flandre;East_Flanders_gent;LGATG;House;2160;Wommelgem;Doornaardstraat 40;565000.0;4.0;160.0;595.0;1956.0;0;392
Flandre;East_Flanders_gent;LNJ10;Appartment;8660;De Panne;Nieuwpoortlaan 159;1249000.0;2.0;90.0;90.0;2015.0;1;73
Flandre;East_Flanders_gent;LGB59;Appartment;8400;Oostende;Wellingtonstraat 64 / b4;419000.0;;80.0;80.0;1960.0;0;105
Flandre;East_Flanders_gent;LE5B4;House;2280;Grobbendonk;Parklaan 14;;4.0;855.0;3990.0;1994.0;1;254
Flandre;East_Flanders_gent;LOHGU;House;3690;Zutendaal;Trichterweg 77;349000.0;3.0;200.0;850.0;1960.0;1;336
Flandre;East_Flanders_gent;LNZTD;House;8870;Izegem;Stijn Streuvelsstraat 3;365000.0;4.0;;833.0;1970.0;1;528
Flandre;East_Flanders_gent;LOHI7;Appartment;8470;Gistel;Neerhofstraat 9 / 0202;259000.0;2.0;94.0;94.0;2007.0;1;113
Flandre;East_Flanders_gent;LOG5L;Appartment;1140;Evere;Avenue du Cimetière de Bruxelles 114-124 / 00.01;439000.0;1.0;80.5;80.5;2023.0;1;62
Flandre;East_Flanders_gent;LN1YJ;Appartment;3600;Genk;Windmolenstraat 11 / c3.1;475000.0;2.0;102.6;102.6;2026.0;0;
Flandre;East_Flanders_gent;LNZNX;House;9220;Hamme;wuitenslaan 24;337000.0;3.0;180.0;412.0;1967.0;1;474
Flandre;East_Flanders_gent;LOGAE;Appartment;3990;Peer;Zuidervest 19 / 10;382000.0;2.0;97.0;97.0;;0;
Flandre;East_Flanders_gent;LO08S;Appartment;8300;Knokke;Sylvain Dupuisstraat 22 / 31;800000.0;3.0;95.0;95.0;1992.0;1;90
Flandre;East_Flanders_gent;LO03I;Appartment;3500;Hasselt;Maastrichtersteenweg 127 / 1.4;319000.0;1.0;79.0;79.0;2024.0;0;35
Flandre;East_Flanders_gent;LNJ9X;House;8647;Reninge;Zwartestraat 2;579000.0;5.0;;523.0;1950.0;0;153
Flandre;East_Flanders_gent;LOH5H;Appartment;2600;Berchem;Fruithoflaan 98 / 19;179000.0;1.0;56.0;56.0;1961.0;0;259
Flandre;East_Flanders_gent;LAULU;Appartment;3600;Genk;Centrumlaan 26;225000.0;;210.0;210.0;;0;
Flandre;East_Flanders_gent;LGB8W;House;8450;Bredene;Klemskerkestraat 31;249000.0;6.0;227.0;501.0;1936.0;1;847
Flandre;East_Flanders_gent;LNJ31;House;9000;Gent;Einde Were 93;749500.0;4.0;248.0;255.0;1918.0;1;
Flandre;East_Flanders_gent;LNIAB;House;2260;Zoerle-Parwijs;Oude Zoerlebaan 101;399000.0;3.0;153.0;726.39;;0;162
Flandre;East_Flanders_gent;LDE1B;Appartment;2440;Geel;Heistraat 2;291174.0;2.0;81.0;81.0;2025.0;0;
Flandre;East_Flanders_gent;LO0GA;House;3990;Peer;Kraanberg 1;;3.0;180.0;773.0;1950.0;0;701
Flandre;East_Flanders_gent;LO034;Appartment;3500;Hasselt;Maastrichtersteenweg 127 / 0.2;510000.0;3.0;127.5;127.5;2024.0;0;36
Flandre;East_Flanders_gent;KJ4J7;Appartment;9000;Gent;Brugsesteenweg 200-202;419000.0;3.0;124.0;124.0;;0;
Flandre;East_Flanders_gent;LNJ6X;House;2960;Sint-Job-in-'t-Goor;Brugstraat 74;369000.0;3.0;220.0;745.0;;0;1047
Flandre;East_Flanders_gent;LBLIV;Appartment;3770;Val-Meer;Romeinseweg 51;450000.0;;;;;0;
Flandre;East_Flanders_gent;LO037;Appartment;3500;Hasselt;Maastrichtersteenweg 127 / 0.3;385000.0;1.0;;;2024.0;0;35
Flandre;East_Flanders_gent;LO0GE;Appartment;9870;Zulte;Statiestraat 6;329000.0;;294.0;413.0;1968.0;0;404
Flandre;East_Flanders_gent;LOHEO;Appartment;3350;Drieslinter;Pelsstraat 30;148000.0;;;1664.0;;0;
Flandre;East_Flanders_gent;LNZX8;Appartment;3940;Hechtel;Oude Barierstraat 2;259000.0;;260.0;551.0;;0;
Flandre;East_Flanders_gent;LO00Z;House;3740;Bilzen;Buissen 21;515885.0;3.0;;405.0;;0;
Flandre;East_Flanders_gent;LNZ55;Appartment;2300;Turnhout;Duifhuisstraat 24 / 7;160000.0;2.0;94.0;94.0;1971.0;1;96
Flandre;East_Flanders_gent;LGBE2;Appartment;9300;Aalst;Molendries 23;180000.0;;111.0;111.0;2008.0;0;99
Flandre;East_Flanders_gent;LCQ6X;Appartment;2100;Deurne;Lakborslei 145 / 1;219000.0;3.0;103.0;103.0;1933.0;0;366
Flandre;East_Flanders_gent;LEUEX;Appartment;3560;Lummen;Berkenstraat 8;360000.0;;;11376.0;1970.0;0;589
Flandre;East_Flanders_gent;KHZ3T;Appartment;8660;De Panne;Nieuwpoortlaan 47 / W2;130000.0;;104.0;496.0;2012.0;0;
Flandre;East_Flanders_gent;LGCKT;Appartment;9990;Maldegem;Kleitkalseide 31 / D;399000.0;;;3100.0;;0;
Flandre;East_Flanders_gent;LN1RP;Appartment;3940;Hechtel;Spechtenstraat 11;156000.0;;;841.0;;0;
Flandre;East_Flanders_gent;LNUWY;Appartment;8670;Sint-Idesbald;Strandlaan 152;620000.0;2.0;123.0;123.0;2026.0;0;
Flandre;East_Flanders_gent;LOHK4;House;9310;Herdersem;Pontweg 62;499000.0;2.0;301.0;301.0;1988.0;1;390
Flandre;East_Flanders_gent;LOG43;House;2440;Geel;Vidse 4;310000.0;3.0;143.0;375.0;1961.0;1;358
Flandre;East_Flanders_gent;LOH0Y;Appartment;2460;Tielen;Molenberg 40;229000.0;;;1284.0;;0;
Flandre;East_Flanders_gent;LOHC1;House;3920;Lommel;Hans Memlingdreef 31;679000.0;4.0;239.0;1147.0;1972.0;0;77
Flandre;East_Flanders_gent;L99GZ;Appartment;2000;Antwerpen;Paardenmarkt 44;269000.0;;134.0;40.26;1850.0;0;603
Flandre;East_Flanders_gent;LAUO2;House;3582;Koersel;Raapstraat 23;429000.0;5.0;231.0;1624.0;1975.0;1;476
Flandre;East_Flanders_gent;LNJ96;House;3560;Lummen;6 Septemberstraat 35;298000.0;3.0;199.0;1094.0;1980.0;1;392
Flandre;East_Flanders_gent;LGBSV;Appartment;3720;Kortessem;Hasseltsesteenweg 157;217740.0;;;144.0;;0;
Flandre;East_Flanders_gent;LGARA;Appartment;2381;Weelde;Weeldestraat 83;685000.0;3.0;654.0;654.0;1993.0;1;159
Flandre;East_Flanders_gent;LNZM8;Appartment;2300;Turnhout;Baron Frans du Fourstraat 64 / B1;336000.0;2.0;119.0;119.0;2007.0;1;171
Flandre;East_Flanders_gent;LO0A8;House;3630;Eisden;In De Leym 5;489000.0;3.0;160.0;846.0;2026.0;1;
Flandre;East_Flanders_gent;LDDNA;Appartment;8870;Izegem;Krekelmotestraat 32 / +;249000.0;;;;1969.0;1;
Flandre;East_Flanders_gent;LOHJX;Appartment;8670;Koksijde;Steekspelstraat 27 / 05.01;345000.0;2.0;81.0;81.0;1997.0;0;174
Flandre;East_Flanders_gent;L6VSN;Appartment;3940;Hechtel;Hasseltsebaan ZN;599000.0;;;3968.0;;0;
Flandre;East_Flanders_gent;LN19P;House;3510;Kermt;Lummense Kiezel 93;399000.0;5.0;190.0;2446.0;1930.0;0;448
Flandre;East_Flanders_gent;LOW00;House;3440;Halle-Booienhoven;Vijfwilgenstraat 1;449000.0;5.0;225.0;1192.0;1970.0;1;659
Flandre;East_Flanders_gent;LNINW;House;2590;Berlaar;Schoolstraat 33;415000.0;4.0;187.0;313.6;2026.0;0;
Flandre;East_Flanders_gent;LFKZ2;House;8930;Rekkem;Vagevuurstraat 2 / a;275000.0;4.0;518.0;240.0;;0;372
Flandre;East_Flanders_gent;LNJ6I;House;2300;Turnhout;Lodewijk de Koninckstraat 10;199000.0;3.0;110.0;156.0;1930.0;0;842
Flandre;East_Flanders_gent;LN270;House;3511;Kuringen;Hommelheide 51;280000.0;3.0;122.0;1240.0;1963.0;0;1345
Flandre;East_Flanders_gent;LEUI9;House;8880;Ledegem;Sint-Eloois-Winkelstraat 47-49;342000.0;4.0;156.0;289.22;2024.0;1;
Flandre;East_Flanders_gent;LOF9L;Appartment;9000;Gent;Hubert Frere-Orbanlaan 513;359000.0;2.0;80.0;80.0;1961.0;0;150
Flandre;East_Flanders_gent;LBLI6;House;2640;Mortsel;Kaphaanlei 103;398000.0;3.0;120.0;289.0;1963.0;1;529
Flandre;East_Flanders_gent;LN26V;House;3272;Testelt;Teekbroek 11;349000.0;3.0;193.0;531.0;;0;191
Flandre;East_Flanders_gent;KWE7K;Appartment;3600;Genk;Calvariestraat 55A;;;274.0;237.0;1932.0;0;
Flandre;East_Flanders_gent;LGBLP;House;3440;Zoutleeuw;Steengrachtstraat;329000.0;3.0;144.0;742.0;;0;
Flandre;East_Flanders_gent;LO0JE;Appartment;3590;Diepenbeek;Steenweg 50 / a;890000.0;;1021.0;1021.0;1979.0;1;238
Flandre;East_Flanders_gent;LDE97;Appartment;2300;Turnhout;Baron Frans Du Fourstraat 4 / &12;350000.0;;;;1899.0;0;
Flandre;East_Flanders_gent;L6UOH;Appartment;2930;Brasschaat;Van Hemelrijcklei 1-3;375000.0;3.0;130.0;130.0;2021.0;0;
Flandre;East_Flanders_gent;LOGKB;Appartment;9280;Lebbeke;Zwanenstraat 6 / 103;199000.0;2.0;75.0;75.0;2011.0;1;137
Flandre;East_Flanders_gent;LOHCU;House;3600;Genk;De Schom 90;320000.0;2.0;140.0;698.0;1966.0;0;298
Flandre;East_Flanders_gent;LNIFA;House;9520;Sint-Lievens-Houtem;Dries 14;399000.0;3.0;215.0;702.0;;0;195
Flandre;East_Flanders_gent;LN1X0;Appartment;3930;Achel;Thomas Watsonlaan 22 / 5;;4.0;175.0;175.0;2009.0;1;104
Flandre;East_Flanders_gent;L98V8;House;2400;Mol;Heuvelstraat 16;175000.0;2.0;120.0;674.0;;0;1449
Flandre;East_Flanders_gent;LN26G;House;2360;Oud-Turnhout;Kerkstraat 23;299000.0;3.0;162.0;490.0;1931.0;0;904
Flandre;East_Flanders_gent;LOGK8;House;3640;Molenbeersel;Fosheistraat 98;379000.0;4.0;;2990.0;1945.0;0;647
Flandre;East_Flanders_gent;LO0BL;House;3960;Opitter;Tongerlostraat 13;595000.0;4.0;164.0;511.0;2025.0;0;20
Flandre;East_Flanders_gent;LO0AM;Appartment;3510;Spalbeek;Diestersteenweg 315 / A;749000.0;;;929.0;2015.0;0;55
Flandre;East_Flanders_gent;KY07R;House;3300;Tienen;Gilainstraat 15;249000.0;3.0;;;;0;
Flandre;East_Flanders_gent;LOG5M;Appartment;1140;Evere;Avenue du Cimetière de Bruxelles 114-124 / 02.01;432000.0;3.0;105.4;105.4;2023.0;1;
Flandre;East_Flanders_gent;LO00Y;House;3740;Bilzen;Buissen 21;460385.0;3.0;;343.0;;0;
Flandre;East_Flanders_gent;L7M3E;Appartment;8800;Roeselare;Iepersestraat 32 / A1.1;219000.0;2.0;93.0;93.0;1969.0;0;159
Flandre;East_Flanders_gent;LOH8B;House;3520;Zonhoven;Heuveneindeweg 97 / zn;549000.0;4.0;;1362.0;1974.0;0;354
Flandre;East_Flanders_gent;LNJ6Z;House;2870;Ruisbroek;Arthur Borghijsstraat 43;319000.0;3.0;113.0;277.0;1955.0;1;193
Flandre;East_Flanders_gent;LNIJH;Appartment;8620;Nieuwpoort;Franslaan 5 / 0501;429000.0;2.0;60.0;60.0;2003.0;0;83
Flandre;East_Flanders_gent;LOGB0;Appartment;3870;Klein-Gelmen;Groeneschild;248000.0;;;11068.0;;0;
Flandre;East_Flanders_gent;LNIK7;Appartment;3950;Bocholt;Kaulillerweg 20 / 15;354170.0;2.0;117.0;117.0;2026.0;0;
Flandre;East_Flanders_gent;LOHCV;Appartment;8420;Wenduine;Zeedijk-Wenduine 41;385000.0;2.0;65.0;65.0;1962.0;0;255
Flandre;East_Flanders_gent;LDE19;Appartment;2440;Geel;Heistraat 2;218309.0;1.0;57.0;57.0;2025.0;0;
Flandre;East_Flanders_gent;LN24W;House;3940;Hechtel;Zwaluwenlaan 12;;4.0;305.0;1640.0;1991.0;1;174
Flandre;Limburg_haselt;LPEJB;House;9900;Eeklo;Hugo Verrieststraat 22;445000.0;3.0;160.0;596.0;;1;191
Flandre;Limburg_haselt;LPEJA;House;2570;Duffel;Stationsstraat 73;345000.0;3.0;128.0;90.0;;0;217
Flandre;Limburg_haselt;LPEJ9;Appartment;1070;Anderlecht;Rue Pierre Marchant 21;269000.0;1.0;63.0;63.0;2027.0;0;45
Flandre;Limburg_haselt;LPEJ7;House;9810;Nazareth;Stationsstraat 26;379000.0;4.0;176.0;857.0;1968.0;1;304
Flandre;Limburg_haselt;LPEII;Appartment;8800;Roeselare;Meenseheirweg 32 / Garage 17;25000.0;;;;;0;
Flandre;Limburg_haselt;LPEJ3;Appartment;8490;Jabbeke;Constant Permekelaan 73 / 1.01;395000.0;2.0;128.0;128.0;2012.0;1;76
Flandre;Limburg_haselt;LPEIU;House;3350;Wommersom;Bonastraat 4;399000.0;3.0;214.0;516.0;1930.0;0;161
Flandre;Limburg_haselt;LPEJ1;House;8490;Varsenare;Oude Dorpsweg 62;210000.0;4.0;200.0;275.0;;1;
Flandre;Limburg_haselt;LPEJ2;House;8972;Krombeke;Burgemeester Deblockstraat 6;344000.0;3.0;115.0;328.0;;0;
Flandre;Limburg_haselt;LPEIL;House;2590;Berlaar;Doelstraat 9;269000.0;1.0;;290.0;1975.0;1;
Flandre;Limburg_haselt;LPEIZ;House;9200;Dendermonde;Burgemeester Portmanslaan 16;189900.0;3.0;123.0;200.0;;0;557
Flandre;Limburg_haselt;LPEIB;House;2620;Hemiksem;Nieuwstraat 19;245000.0;3.0;140.0;283.0;;0;287
Flandre;Limburg_haselt;LPEIH;House;2490;Balen;Klaverveld 1;259000.0;3.0;250.0;460.0;2024.0;0;
Flandre;Limburg_haselt;LPEI6;House;2520;Emblem;Oostmalsesteenweg 118;569000.0;4.0;240.0;1278.0;1963.0;1;373
Flandre;Limburg_haselt;LPEHX;Appartment;3620;Lanaken;Europaplein 1;875000.0;;;;;0;
Flandre;Limburg_haselt;LPEI4;House;3471;Hoeleden;Uilstraat 37A;597500.0;3.0;275.0;1359.0;2010.0;1;117
Flandre;Limburg_haselt;LPEI8;House;9800;Vinkt;Staggestraat x;827206.0;3.0;;1786.86;2026.0;0;0
Flandre;Limburg_haselt;LPEI3;House;9820;Melsen;Gaversesteenweg 574;702379.0;3.0;;1059.0;2025.0;0;0
Flandre;Limburg_haselt;LPEHC;Appartment;2600;Berchem;Fruithoflaan 7 / 001;265000.0;2.0;103.0;103.0;1960.0;0;
Flandre;Limburg_haselt;LPEI9;Appartment;2850;Boom;Grote Markt 3;349000.0;;210.0;60.0;1918.0;0;219
Flandre;Limburg_haselt;LPEHY;House;8300;Knokke;Graaf Jansdijk 149;;3.0;274.0;200.0;1995.0;1;215
Flandre;Limburg_haselt;LPEHF;Appartment;1020;Laeken;Avenue des Pagodes 1;235000.0;;47.0;47.0;2028.0;0;45
Flandre;Limburg_haselt;LPEHD;Appartment;2600;Berchem;Fruithoflaan 7 / 001;265000.0;;103.0;103.0;1960.0;0;
Flandre;Limburg_haselt;LPEHB;Appartment;2020;Antwerpen;Jan Van Rijswijcklaan 260 / C302;285000.0;2.0;98.0;98.0;1958.0;0;232
Flandre;Limburg_haselt;LPEHP;House;3500;Hasselt;Pietelbeekstraat 122;299000.0;;147.0;1116.0;1967.0;0;
Flandre;Limburg_haselt;LPEH7;Appartment;2930;Brasschaat;Kapelsesteenweg 304;399000.0;;143.0;170.0;1994.0;0;
Flandre;Limburg_haselt;LPEH3;Appartment;2610;Wilrijk;Rucaplein 47;295000.0;2.0;107.0;107.0;1964.0;0;105
Flandre;Limburg_haselt;LPEH5;House;2060;Antwerpen;Van Stralenstraat 100;749000.0;7.0;345.0;157.0;1947.0;0;399
Flandre;Limburg_haselt;LPEH1;Appartment;2600;Berchem;Pastoor Van de Wouwerstraat 1 / 2;335000.0;3.0;165.0;165.0;1963.0;0;717
Flandre;Limburg_haselt;LPEH4;House;2140;Borgerhout;Linnaeusstraat 29;220000.0;3.0;120.0;62.0;;0;543
Flandre;Limburg_haselt;LPEH8;Appartment;2650;Edegem;Opstal 18;355000.0;2.0;115.0;115.0;1982.0;0;106
Flandre;Limburg_haselt;LPEGX;Appartment;2070;Zwijndrecht;Boskouter 18;165000.0;;;302.0;;0;
Flandre;Limburg_haselt;LPEH2;House;2970;'s Gravenwezel;Rozenlaan 9;1249000.0;3.0;241.0;992.0;;0;124
Flandre;Limburg_haselt;LPEH6;Appartment;2930;Brasschaat;Kapelsesteenweg 304;399000.0;3.0;180.0;180.0;1994.0;0;283
Flandre;Limburg_haselt;LPEH0;Appartment;2060;Antwerpen;Van Stralenstraat 100;749000.0;;345.0;345.0;1947.0;0;399
Flandre;Limburg_haselt;LPEGJ;Appartment;8500;Kortrijk;Oude-Vestingsstraat 15 / 3.09;125000.0;;15.0;15.0;;0;
Flandre;Limburg_haselt;LPEGZ;Appartment;2060;Antwerpen;Van Stralenstraat 100;749000.0;;345.0;157.0;1947.0;0;399
Flandre;Limburg_haselt;LPEGR;House;9890;Dikkelvenne;Kerkstraat 13 / A;280000.0;1.0;169.0;169.0;;0;
Flandre;Limburg_haselt;LPEGK;Appartment;8500;Kortrijk;Oude-Vestingsstraat 15 / 1.04;119000.0;;16.0;16.0;;0;
Flandre;Limburg_haselt;LPEH9;Appartment;2600;Berchem;Grotesteenweg 574 / 2;379000.0;2.0;110.0;110.0;1957.0;0;193
Flandre;Limburg_haselt;LPEGE;House;3621;Rekem;Sint Pieter 28;1450000.0;8.0;955.0;12194.0;1918.0;1;609
Flandre;Limburg_haselt;LPEGG;Appartment;3500;Hasselt;Havenstraat 1 / 0301;495000.0;2.0;108.0;108.0;2025.0;0;
Flandre;Limburg_haselt;LPEGI;House;8301;Heist-aan-Zee;Sint-Antoniusstraat;795000.0;3.0;212.0;150.0;1957.0;0;96
Flandre;Limburg_haselt;LPEGA;House;8490;Snellegem;Halfweghuisstraat 10;895000.0;4.0;;4080.0;1974.0;0;185
Flandre;Limburg_haselt;LPEGS;House;2400;Mol;Ginderbroek 113;289000.0;3.0;145.25;102.0;;0;159
Flandre;Limburg_haselt;LPEG9;House;8970;Poperinge;Heilig-Hartstraat 24;269000.0;;151.0;384.0;;0;
Flandre;Limburg_haselt;LPEGL;House;8890;Dadizele;Meensesteenweg 145;349000.0;;;582.0;1949.0;0;
Flandre;Limburg_haselt;LPEG3;Appartment;3500;Hasselt;discreet 1;1495000.0;;;;;0;
Flandre;Limburg_haselt;LPEFR;House;3945;Oostham;Gerhees 142;280000.0;3.0;206.0;780.0;1970.0;1;604
Flandre;Limburg_haselt;LPEGC;House;9000;Gent;Goudensterstraat 16;455000.0;;157.0;99.0;;0;120
Flandre;Limburg_haselt;LPEFL;House;1745;Opwijk;Mechelstraat 50;459000.0;3.0;163.8;700.0;;1;
Flandre;Limburg_haselt;LPEF0;Appartment;8570;Anzegem;Steenbruggestraat 17;199000.0;;;900.0;;0;
Flandre;Limburg_haselt;LPEG0;Appartment;9050;Ledeberg;E3-plein 35;298000.0;3.0;118.0;118.0;1969.0;1;118
Flandre;Limburg_haselt;LPEF3;House;8570;Anzegem;Steenbruggestraat 19;648000.0;3.0;287.0;1800.0;1983.0;1;281
Flandre;Limburg_haselt;LPEEU;Appartment;1300;Wavre;Place H. Berger - Galerie des Carmes - Pk261 (-2);12500.0;;;;;0;
Flandre;Limburg_haselt;LPEF4;House;2340;Beerse;Lange Kwikstraat 12;169000.0;3.0;;1013.0;;1;1504
Flandre;Limburg_haselt;LPEFS;House;1745;Opwijk;Mechelstraat 50;452000.0;3.0;156.9;651.0;;1;
Flandre;Limburg_haselt;LPEF2;House;8570;Anzegem;Steenbruggestraat 19;449000.0;3.0;287.0;900.0;1983.0;1;281
Flandre;Limburg_haselt;LPEEW;House;1300;Wavre;Chaussée de Louvain 413;229000.0;3.0;115.0;334.0;1900.0;0;214
Flandre;Limburg_haselt;LPEET;House;1325;Corroy-le-Grand;Sentier du Berger 75 - Chaumont-Gistoux;495000.0;6.0;230.0;230.0;1977.0;0;264
Flandre;Limburg_haselt;LPEEI;Appartment;9403;Neigem;Brusselseheerweg 115;320000.0;4.0;200.0;200.0;1976.0;1;205
Flandre;Limburg_haselt;LPEFI;Appartment;8380;Zeebrugge;Tijdokstraat 5 / 0401;229500.0;2.0;65.0;65.0;2008.0;1;94
Flandre;Limburg_haselt;LPEEY;House;2860;Sint-Katelijne-Waver;Lange Zandstraat 35;610000.0;4.0;200.0;310.0;2002.0;0;114
Flandre;Limburg_haselt;LPEEX;Appartment;1300;Wavre;Rue des Croix du Feu 20 / 0007;299000.0;3.0;110.0;110.0;1978.0;1;200
Flandre;Limburg_haselt;LPEEA;House;2270;Herenthout;Jodenstraat 85;399500.0;2.0;195.0;257.8;1950.0;0;383
Flandre;Limburg_haselt;LPEEC;House;2580;Beerzel;Veldenstraat 27;520000.0;3.0;214.0;354.0;2025.0;0;
Flandre;Limburg_haselt;LPEEG;House;2580;Beerzel;Veldenstraat 27A;545000.0;3.0;214.0;375.0;2025.0;0;
Flandre;Limburg_haselt;LPEEM;House;7700;Mouscron;Rue de la Broche de Fer 223;95500.0;2.0;90.0;465.0;;0;498
Flandre;Limburg_haselt;LPEED;House;2340;Vlimmeren;Dorpstraat 10 / 1;570000.0;3.0;;698.0;1990.0;0;150
Flandre;Limburg_haselt;LPEE8;Appartment;2170;Merksem;Frans de l'Arbrelaan 71;229000.0;1.0;85.0;85.0;2025.0;0;80
Flandre;Limburg_haselt;LPEE4;Appartment;7700;Luingne;Rue du Boclé 56;640000.0;;113.0;1478.0;;0;414
Flandre;Limburg_haselt;LPEE9;Appartment;7712;Herseaux;Rue de Lassus 46-48;990000.0;;3000.0;3689.0;;0;
Flandre;Limburg_haselt;LPEDO;Appartment;7730;Estaimpuis;rue de beaulieu 2;225000.0;;107.0;884.0;;1;417
Flandre;Limburg_haselt;LPEE1;House;2300;Turnhout;Jan Breydelstraat 29;349000.0;3.0;160.0;111.0;1950.0;0;74
Flandre;Limburg_haselt;LPEDI;Appartment;7712;Herseaux;Chaussée de Luingne 1;145000.0;;170.0;170.0;;0;
Flandre;Limburg_haselt;LPEDL;Appartment;7700;Mouscron;impasse saint-paul 7;74000.0;;180.0;180.0;;0;
Flandre;Limburg_haselt;LPEDZ;Appartment;7520;Templeuve;Rue Esparqueaux 9;749000.0;;800.0;11000.0;;0;
Flandre;Limburg_haselt;LPEDE;Appartment;7700;Mouscron;Grand-Place 22;425000.0;5.0;;;;0;165
Flandre;Limburg_haselt;LPED8;Appartment;7700;Mouscron;Rue de Menin 250;399000.0;;380.0;530.0;;0;319
Flandre;Limburg_haselt;LPEDM;Appartment;7700;Mouscron;Place du Tuquet 44;179000.0;;141.0;141.0;;0;250
Flandre;Limburg_haselt;LPED0;House;9770;Kruishoutem;Nazarethsestraat 8;466900.0;2.0;464.0;13274.0;;0;1126
Flandre;Limburg_haselt;LPED5;Appartment;7700;Mouscron;grand rue  145;440000.0;;;;;0;297
Flandre;Limburg_haselt;LPED6;Appartment;7700;Mouscron;Boulevard des Alliés 157;325000.0;;230.0;478.0;;0;494
Flandre;Limburg_haselt;LPEDD;Appartment;7700;Mouscron;Rue de Tournai 21;149000.0;;;;;0;
Flandre;Limburg_haselt;LPED9;Appartment;7700;Mouscron;Rue du Christ 29;195000.0;;;;;0;
Flandre;Limburg_haselt;LPECZ;Appartment;9000;Gent;Jakob Heremansstraat 11;850000.0;;260.0;124.0;1933.0;0;174
Flandre;Limburg_haselt;LPECY;House;9000;Gent;Jakob Heremansstraat 11;850000.0;5.0;260.0;124.0;1933.0;0;174
Flandre;Limburg_haselt;LPECK;House;7700;Mouscron;Rue du Luxembourg 29;285000.0;4.0;315.0;180.0;;1;292
Flandre;Limburg_haselt;LPEBO;House;2560;Kessel;Liersesteenweg 37;395000.0;3.0;;364.0;1938.0;1;313
Flandre;Limburg_haselt;LPEAP;Appartment;3583;Paal;Beverlosesteenweg 288;595000.0;;460.0;1099.0;1996.0;0;100
Flandre;Limburg_haselt;LPEBU;Appartment;3910;Neerpelt;Broesveldstraat 7 / 2;255000.0;2.0;116.0;116.0;1972.0;0;
Flandre;Limburg_haselt;LPEBM;House;2200;Noorderwijk;Varendries 28;395000.0;4.0;;;;0;299
Flandre;Limburg_haselt;LPEBG;House;8580;Avelgem;Huttegemstraat 2 / A;363499.0;4.0;199.0;216.0;2025.0;1;
Flandre;Limburg_haselt;LPEBL;Appartment;9032;Wondelgem;Geelgorsstraat 17;275000.0;2.0;79.0;79.0;1968.0;1;242
Flandre;Limburg_haselt;LPEB2;Appartment;3511;Kuringen;Stevoortse Kiezel 71;160000.0;;;686.0;;1;
Flandre;Limburg_haselt;LPEBQ;House;8520;Kuurne;Meihoek 1;351200.0;3.0;;;2024.0;1;
Flandre;Limburg_haselt;LPEB1;House;2870;Puurs;Sint-Katharinastraat LOT 12;445100.0;3.0;145.0;245.0;;0;
Flandre;Limburg_haselt;LPECH;House;4720;La Calamine;Rue de Liège;980000.0;;1250.0;3218.0;;0;
Flandre;Limburg_haselt;LPEAZ;Appartment;5000;Cognelée;Route de Wasseige 118;157145.0;;;1085.0;;0;
Flandre;Limburg_haselt;LPEB8;House;2840;Rumst;Visserstraat 2;259000.0;2.0;131.0;70.0;1930.0;1;313
Flandre;Limburg_haselt;LPEBN;House;2590;Berlaar;Doelstraat 35;479000.0;3.0;;697.0;;1;201
Flandre;Limburg_haselt;LPEB9;House;2020;Antwerpen;Atletenstraat 7;369000.0;3.0;176.0;143.0;1920.0;1;246
Flandre;Limburg_haselt;LPEB7;House;8940;Wervik;Vredestraat 26;242000.0;4.0;204.0;286.0;1950.0;1;540
Flandre;Limburg_haselt;LPEBK;House;9040;Sint-Amandsberg;Halvemaanstraat 10;430000.0;3.0;142.0;342.0;;0;205
Flandre;Limburg_haselt;LPEB0;Appartment;5380;Marchovelette;Rue de Cognelée LOT 07;139500.0;;;996.0;;0;
Flandre;Limburg_haselt;LPEAX;House;8800;Roeselare;Albert Biesbrouckstraat 77;309900.0;;;160.0;2024.0;0;
Flandre;Limburg_haselt;LPEB3;House;9160;Lokeren;Biezenhof 1;494900.0;4.0;202.0;360.0;2025.0;1;
